distributor_id,Distributor Name,Customer Code,Customer Name,latitude,longitude
34111.0,Ashirwad Distributors - Ahmedabad,28369.0,ABHIRTH MEDICAL AND PROVISION STORES,22.9635816,72.6228782
34111.0,Ashirwad Distributors - Ahmedabad,28438.0,MAHALAXMI MEDICAL AND GENERAL STORES,22.96375025,72.58800605
34111.0,Ashirwad Distributors - Ahmedabad,28606.0,MADINA MEDICAL STORES,22.9643857,72.613136
34111.0,Ashirwad Distributors - Ahmedabad,27830.0,MAHALAXMI PHARMA,22.9645262,72.5966095
34111.0,Ashirwad Distributors - Ahmedabad,28783.0,KHIMAJ MATA MEDICAL AND GENERAL STORE,22.9646235,72.58316415
34111.0,Ashirwad Distributors - Ahmedabad,25912.0,PAVAN CHEMIST,22.9651065,72.5918604
34111.0,Ashirwad Distributors - Ahmedabad,27797.0,MAHESH MED AND PRO. STORE,22.9651616,72.5837174
34111.0,Ashirwad Distributors - Ahmedabad,26017.0,AMAN MEDICAL AND PROVISION STORE,22.9656015,72.60810575
34111.0,Ashirwad Distributors - Ahmedabad,28423.0,SHRI DURGA MEDICAL AND SALES AGENCY,22.96565325,72.59189215
34111.0,Ashirwad Distributors - Ahmedabad,28649.0,MAHADEV MEDICAL STORE,22.96568375,72.5843355
34111.0,Ashirwad Distributors - Ahmedabad,26380.0,M D MEDICAL AND GENERAL STORE,22.96577775,72.58475875
34111.0,Ashirwad Distributors - Ahmedabad,26956.0,RADHESHYAM MEDICAL AND GENERAL STORE,22.9663702,72.623063
34111.0,Ashirwad Distributors - Ahmedabad,27108.0,MAHESHWARI MEDICAL AND GENERAL STORE,22.9685863,72.6047225
34111.0,Ashirwad Distributors - Ahmedabad,25637.0,ARIHANT HEALTHCARE,22.9686728,72.5999936
34111.0,Ashirwad Distributors - Ahmedabad,27714.0,GUJARAT MEDICAL STORES,22.9692259,72.6074208
34111.0,Ashirwad Distributors - Ahmedabad,28577.0,SHREE UPENDRA PHARMACY,22.9696917,72.5687975
34111.0,Ashirwad Distributors - Ahmedabad,28740.0,ASHWINI MEDICAL AND GENERAL STORE,22.97025175,72.62472225
34111.0,Ashirwad Distributors - Ahmedabad,28090.0,SHIV SHAKTI MEDICAL STORE,22.9702625,72.55499
34111.0,Ashirwad Distributors - Ahmedabad,25323.0,AMBICA MEDICAL STORE,22.97050355,72.60499255
34111.0,Ashirwad Distributors - Ahmedabad,26415.0,KHIMAJ MEDICAL STORES,22.9706095,72.5918604
34111.0,Ashirwad Distributors - Ahmedabad,27063.0,GAYATRI MEDICAL  PROVISION STORES,22.9712062,72.56946755
34111.0,Ashirwad Distributors - Ahmedabad,25760.0,UMIYA LIFE SCIENCE,22.9714279,72.5694675
