distributor_id,Distributor Name,Customer Code,Customer Name,latitude,longitude
32186,DCA - Patna,17845,JANTA MEDICO,25.59855625,85.22512345
32186,DCA - Patna,17851,VAISHALI MEDICAL HALL,25.6135152,85.1478921
32186,DCA - Patna,17852,SRI GURU MEDICIO,25.6091221,85.17557855
32186,DCA - Patna,17869,DAWA HOUSE,25.60507775,85.18928265
32186,DCA - Patna,17870,NITASHA PHARMA,25.6135546,85.1478245
32186,DCA - Patna,17874,CITY MEDICAL HALL,25.6041561,85.2047763
32186,DCA - Patna,17876,NEW PUSPA MEDICAL HALL,25.6135608,85.1478041
32186,DCA - Patna,17896,JYOTI MEDICO,25.6008925,85.2100438
32186,DCA - Patna,17907,SATIN MEDICAL HALL,25.6135351,85.1478683
32186,DCA - Patna,17910,HANUMAN MEDICAL STORE,25.6073163,85.1986193
32186,DCA - Patna,17911,MAHAVEER MEDICAL,25.6073552,85.1926154
32186,DCA - Patna,17912,ANSHU MEDICO,25.6074385,85.1950313
32186,DCA - Patna,17915,RAMBHA MEDICAL HALL,25.6120246,85.1512109
32186,DCA - Patna,17916,AVNI MEDICAL HALL,25.6135166,85.17825905
32186,DCA - Patna,17921,NALANDA MEDICAL HALL,25.6128172,85.18367895
32186,DCA - Patna,17922,S S MEDICO,25.6134819,85.1480139
32186,DCA - Patna,17924,JANTA MEDICO,25.6128419,85.1951503
32186,DCA - Patna,17926,DAWA HOUSE,25.6041465,85.2047195
32186,DCA - Patna,17930,CARE PHARMA,25.613597,85.19039635
32186,DCA - Patna,17931,ROHIT MEDICO,25.6135151,85.1478566
32186,DCA - Patna,17933,MEDICINE MALL,25.6135308,85.1881336
32186,DCA - Patna,17944,IMRAN MEDICINE CORNER,25.5974471,85.2093291
32186,DCA - Patna,17952,JAGDMA MEDICO,25.60021405,85.20777075
32186,DCA - Patna,17958,AMAN MEDICAL HALL,25.6085297,85.18624995
32186,DCA - Patna,17962,RITESH MEDICAL HALL,25.61356415,85.14783275
32186,DCA - Patna,17969,SHANTI MEDICAL HALL,25.609996,85.163641
32186,DCA - Patna,17991,NEW PATNA PHARMA,25.5984011,85.207878
32186,DCA - Patna,17992,NIKESH MEDICAL HALL,25.6134916,85.147798
32186,DCA - Patna,18008,SHRI SAPTSHATI PHARMA,25.61353815,85.14786715
32186,DCA - Patna,18014,JAI MAA SITLA MEDICAL,25.59857795,85.1997383
32186,DCA - Patna,18021,ANAND MEDICAL HALL,25.60499185,85.15517105
32186,DCA - Patna,18034,VIJAY MEDICAL HALL,25.591423,85.234407
32186,DCA - Patna,18035,SHARMA MEDICAL HALL,25.613626,85.1478389
32186,DCA - Patna,18040,MEDICINE HOUSE,25.6015302,85.20329155
32186,DCA - Patna,18068,K K MEDICAL,25.598926,85.1603192
32186,DCA - Patna,18075,HARI OM MEDICAL HALL,25.6464557,85.0838746
32186,DCA - Patna,18086,KAMAL MEDICO,25.5998627,85.1447003
32186,DCA - Patna,18106,SHRI DURGA MEDICALS,25.6018074,85.1598879
32186,DCA - Patna,18110,SHIVANSH MEDICAL,25.62215965,85.16703835
32186,DCA - Patna,18114,CITY MEDICO,25.602343,85.1383749
32186,DCA - Patna,18118,KRISHNA MEDICO,25.62368955,85.1567096
32186,DCA - Patna,18124,SALVI MEDICALS,25.6464341,85.0838751
32186,DCA - Patna,18133,MALTI MEDICO,25.61241675,85.1420468
32186,DCA - Patna,18137,MALTI MEDICO,25.64646365,85.0838873
32186,DCA - Patna,18138,SHIKHA MEDICO,25.5889563,85.14453125
32186,DCA - Patna,18143,MAA MEDICINE HELP CENTER,25.5998997,85.1601515
32186,DCA - Patna,18145,BHAVYA MEDICOS,25.6124181,85.1600884
32186,DCA - Patna,18149,KIRAN MEDICINE CORNER,25.64645835,85.08405145
32186,DCA - Patna,18162,SHANKAR MEDICAL,25.6125839,85.1709394
32186,DCA - Patna,18163,SHYAMA MEDICO,25.59905535,85.15920235
32186,DCA - Patna,18171,OM MEDICAL HALL,25.6023923,85.157147
32186,DCA - Patna,18179,LIFE MEDICO,25.6135937,85.1476464
32186,DCA - Patna,18190,NEW MAA DURGA MEDICINE CORNER,25.60428195,85.1466815
32186,DCA - Patna,18200,ALOK MEDICO,25.6100499,85.14055745
32186,DCA - Patna,18230,GANPATI MEDICAL HALL,25.59728175,85.1535612
32186,DCA - Patna,18232,SUMAN MEDICAL HALL,25.593316,85.1796348
32186,DCA - Patna,18238,LIFE LINE MEDICAL HALL,25.60084685,85.1428746
32186,DCA - Patna,18240,BHAGMANI MEDICO,25.61804005,85.1242744
32186,DCA - Patna,18247,BHAGMANI MEDICAL HALL,25.6003449,85.1378213
32186,DCA - Patna,18248,MANGALAM MEDICO,25.60130305,85.1425035
32186,DCA - Patna,18249,SHANU MEDICALS,25.60189135,85.142098
32186,DCA - Patna,18254,NEW KRISHANA MEDICAL HALL,25.598331,85.1475257
32186,DCA - Patna,18255,OM JYOTI MEDICO,25.5965636,85.1434258
32186,DCA - Patna,18258,OM MEDICO,25.60746185,85.14474545
32186,DCA - Patna,18259,POOJA MEDICAL,25.59412985,85.14942785
32186,DCA - Patna,18260,KRISHNA MEDICAL HALL,25.59689375,85.1417715
32186,DCA - Patna,18262,OM MEDICAL HALL,25.695003,85.1382971
32186,DCA - Patna,18267,LIFE MEDICAL HALL,25.60259715,85.1424845
32186,DCA - Patna,18268,HIND MEDICO,25.6024604,85.1428259
32186,DCA - Patna,18269,JEEVAK PHARMA,25.602459,85.1429477
32186,DCA - Patna,18273,KAJAL MEDICAL HALL,25.6023387,85.1420624
32186,DCA - Patna,18277,KAJAL DAWAKHANA,25.6023391,85.1415263
32186,DCA - Patna,18286,PRASHANT MEDICO,25.6117781,85.1671524
32186,DCA - Patna,18289,POOJA MEDICAL HALL,25.638906,85.08520665
32186,DCA - Patna,18292,SURYA PHARMA,25.61818865,85.1420695
32186,DCA - Patna,18300,MAA SHANTOSHI MEDICAL HALL,25.6122086,85.1420714
32186,DCA - Patna,18301,MEDICINE POINT,25.6465525,85.0839035
32186,DCA - Patna,18304,SANJAY MEDICAL HALL,25.5867565,85.1343661
32186,DCA - Patna,18306,PRAKASH MEDICO,25.60642755,85.1414557
32186,DCA - Patna,18307,PAWAN MEDICAL STORE,25.6117781,85.1394628
32186,DCA - Patna,18310,AMAR ABHINANJAN MEDICAL HALL,25.61488525,85.1275376
32186,DCA - Patna,18312,LUCKY MEDICAL,25.6003204,85.1406517
32186,DCA - Patna,18324,MAA SHARDA MEDICAL HALL,25.6024649,85.1413407
32186,DCA - Patna,18325,AZAD MEDICAL HALL,25.6076005,85.1411432
32186,DCA - Patna,18329,RAMADHAR MEDICAL HALL,25.6021288,85.141867
32186,DCA - Patna,18333,NEW KARUNA MEDICAL HALL,25.60238265,85.1415009
32186,DCA - Patna,18346,SWASTI MEDICAL MART,25.5936741,85.137022
32186,DCA - Patna,18355,MAA MEDICAL HALL,25.58694005,85.11764145
32186,DCA - Patna,18359,LUSI MEDICAL HALL AGENCY,25.57896,85.0547117
32186,DCA - Patna,18360,ANNU MEDICAL HALL,25.6117781,85.1671524
32186,DCA - Patna,18370,LAL MEDICAL HALL,25.5841857,85.1465681
32186,DCA - Patna,18379,SUJATA MEDICAL HALL,25.6023062,85.1407228
32186,DCA - Patna,18381,BAIDH NATH MEDICO,25.63130155,85.1125643
32186,DCA - Patna,18431,MANSI MEDICAL,25.54978715,85.15379215
32186,DCA - Patna,18443,SHIVAM MEDICAL HALL,25.6189037,85.0803581
32186,DCA - Patna,18464,OM MEDICAL HALL,25.6035709,85.1542795
32186,DCA - Patna,18478,NEW ANAND MEDICAL HALL,25.6112902,85.16846855
32186,DCA - Patna,18527,MITTAL MEDICAL HALL,25.6123819,85.1480221
32186,DCA - Patna,18530,PRITI MEDICAL HALL,25.6135124,85.1479021
32186,DCA - Patna,18566,CITY MEDICALS,25.6335385,85.0838753
32186,DCA - Patna,18572,A P MEDICAL HALL,25.58078445,85.14182795
32186,DCA - Patna,18584,KISHORE MEDICAL,25.5757883,85.1416623
32186,DCA - Patna,18641,HARSH MEDICAL HALL,25.6223857,85.0930074
32186,DCA - Patna,18646,JEEVAN JOYTI MEDICAL HALL,25.6212579,85.09185717
32186,DCA - Patna,18651,POOJA MEDICAL HALL,25.6310568,85.0969643
32186,DCA - Patna,18654,JAY HANUMAN MEDICAL HALL,25.6225918,85.09324585
32186,DCA - Patna,18656,AMBIKA MEDICAL HALL,25.6216592,85.0881345
32186,DCA - Patna,18661,AUSHADHI PLUS,25.6074453,85.0810104
32186,DCA - Patna,18677,AAYUSH MEDICO,25.6303699,85.0999625
32186,DCA - Patna,18686,NEW JAGDAMBA MEDICAL HALL,25.6317696,85.09360615
32186,DCA - Patna,18688,NEW JOYTI MEDICAL HALL,25.6227319,85.09301605
32186,DCA - Patna,18696,SAI MEDICO,25.6416053,85.090595
32186,DCA - Patna,18721,LIFE LINE MEDICAL HALL,25.6355991,85.0921669
32186,DCA - Patna,18732,HIND MEDICAL STORE,25.6170723,85.0918512
32186,DCA - Patna,18752,SHREE MEDICAL HALL,25.6464682,85.0838825
32186,DCA - Patna,18762,MOHIY MEDICAL,25.62847845,85.0852517
32186,DCA - Patna,18773,RAJA MEDICALS,25.60457045,85.0910982
32186,DCA - Patna,18774,ARYA PHARMACY,25.6284337,85.0849322
32186,DCA - Patna,18809,BALAJI MEDICAL STORE,0,0
32186,DCA - Patna,18868,BHARAT MEDICAL,0,0
32186,DCA - Patna,18877,NATIONAL MEDICAL HALL,0,0
32186,DCA - Patna,18900,LIFE CARE PHARMACY,25.6034465,85.1874307
32186,DCA - Patna,18911,PRINCE MEDICAL HALL,0,0
32186,DCA - Patna,18912,SAURABH MEDICAL HALL,0,0
32186,DCA - Patna,18921,AAUSHADHALYA,0,0
32186,DCA - Patna,18923,DHANVANTRI PHARMA,0,0
32186,DCA - Patna,18934,MEDFILIX,0,0
32186,DCA - Patna,18941,SANJAY PHARMA,0,0
32186,DCA - Patna,18944,VARSHA MEDICAL HALL,0,0
32186,DCA - Patna,18962,RUDRA MEDICAL HALL,0,0
32186,DCA - Patna,18965,NAVROOP PHARMA,0,0
32186,DCA - Patna,18966,SONAL PHARMA,25.6153757,85.0394668
32186,DCA - Patna,19023,PURNEA MEDICAL,25.56461645,85.04127915
32186,DCA - Patna,19024,NEW POPULAR MEDICAL AND SURGICAL,25.570328,85.04347905
32186,DCA - Patna,19027,MAA MEDICAL HALL,25.5644427,85.0411938
32186,DCA - Patna,19028,A.N PHARMA,25.5711287,85.049962
32186,DCA - Patna,19029,MANGALAM PHARMA,25.5644213,85.0411578
32186,DCA - Patna,19037,VIKASH MEDICAL HALL,25.5793661,85.0521534
32186,DCA - Patna,19042,MEDICINE MART,25.5779623,85.0890285
32186,DCA - Patna,19048,NIWARAN MEDICAL HALL,25.5785976,85.0484346
32186,DCA - Patna,19049,ANAND MEDICAL HALL,25.6129862,85.1442414
32186,DCA - Patna,19050,MEDKING MEDICAL STORE,25.689501,85.21091275
32186,DCA - Patna,19059,SONAKSHI MEDICAL HALL,25.5930314,85.0847131
32186,DCA - Patna,19071,DADI JI MEDICAL STORE,12.78995505,42.52259545
32186,DCA - Patna,19084,ABHIRAJ MEDICAL HALL,25.5774523,85.0986855
32186,DCA - Patna,19090,LAV KUSH MEDICAL HALL,25.5769159,85.09631605
32186,DCA - Patna,19091,GUPTA MEDICAL,25.5798053,85.0819678
32186,DCA - Patna,19106,BTS MEDICINE SOTRE,25.5701211,85.0493911
32186,DCA - Patna,19118,BASANT AAUSHDHI,25.5787339,85.0796443
32186,DCA - Patna,19123,SHANTI MEDICAL HALL,25.5792141,85.074999
32186,DCA - Patna,19131,S S AUSHDHI,0,0
32186,DCA - Patna,19144,RAHUL MEDICO,0,0
32186,DCA - Patna,19150,KESHRI MEDICO,0,0
32186,DCA - Patna,19165,MEENA MEDICO,25.6095,85.18695215
32186,DCA - Patna,19168,CHANCHAL MEDICAL HALL,25.6437851,85.0618261
32186,DCA - Patna,19191,MAA TARA MEDICAL HALL,25.6267132,85.1152782
32186,DCA - Patna,19221,HUMAN CARE,0,0
32186,DCA - Patna,19228,24 MS MEDICAL HALL,25.62812685,85.12305375
32186,DCA - Patna,19236,SURAJ MEDICALS,25.62441705,85.09669575
32186,DCA - Patna,19249,BHOJPURI MEDICO,0,0
32186,DCA - Patna,19253,NEW AJIT PHRAMA,0,0
32186,DCA - Patna,19256,KUMAR MEDICAL HALL,25.56514605,85.0416319
32186,DCA - Patna,19270,BLUEMEDIX,25.63262065,85.10541885
32186,DCA - Patna,19278,MAA SANTOSHI MEDICO,25.60041115,85.1413955
32186,DCA - Patna,19308,MAA DURGA MEDICO,25.6047429,85.0876716
32186,DCA - Patna,19314,OM MEDICAL HALL,25.63777353,85.0472579
32186,DCA - Patna,19346,MEDI WORLD,25.6148399,85.0790243
32186,DCA - Patna,19384,SONU MEDICO,25.6135481,85.1479349
32186,DCA - Patna,19465,RAVI MEDICAL HALL,25.638013,85.030204
32186,DCA - Patna,19471,ARCHNA MEDICAL HALL,25.6358418,85.0839075
32186,DCA - Patna,19480,NEW MANOJ MEDICAL,25.6321187,85.08573833
32186,DCA - Patna,19482,SUNIL MEDICO,25.63814,85.0007666
32186,DCA - Patna,19501,GOPAL MEDICAL HALL,25.60682345,85.1776708
32186,DCA - Patna,19541,JEEVAN JYOTI MEDICAL HALL,25.6961584,85.2135568
32186,DCA - Patna,19546,SK DRUGS,25.6919951,85.2082183
32186,DCA - Patna,19567,JHA PHARMA,25.6848138,85.2067294
32186,DCA - Patna,19572,GUPTA MEDICAL HALL,25.7045667,85.2187087
32186,DCA - Patna,19591,JHA PHARMA,25.6893607,85.207528
32186,DCA - Patna,19592,JAI SHREE GAURI SHANKAR DRUG ENTERPRISES,25.68918505,85.2074711
32186,DCA - Patna,19593,DINESH MEDICAL HALL,25.6892437,85.2075001
32186,DCA - Patna,19606,MANAS MEDICAL HALL,25.7010026,85.20550095
32186,DCA - Patna,19610,OM MEDICAL HALL,25.68967625,85.15999815
32186,DCA - Patna,19642,NISHA MEDICAL HALL,25.6945582,85.2264241
32186,DCA - Patna,19654,MAA GAYATRI MEDICAL HALL,25.69151775,85.20558815
32186,DCA - Patna,19677,ASHISH MEDICO,25.6911457,85.2129092
32186,DCA - Patna,19684,SINHA MEDICAL HALL,25.6913892,85.2153595
32186,DCA - Patna,19692,JAI MAA BHAWANI MEDICAL HALL,25.6894405,85.1512657
32186,DCA - Patna,19719,KRISHNA MEDICAL HALL,25.6917493,85.1979912
32186,DCA - Patna,19720,HONEY DRUGS ENTERPRISE,25.6944024,85.2249357
32186,DCA - Patna,19739,NEW MAA BHAWANI MEDICAL STORE,25.7436284,85.1921491
32186,DCA - Patna,19742,MAA MEDICO,25.694191,85.2272758
32186,DCA - Patna,19748,PLUS MEDICAL HALL,25.6747695,85.2299154
32186,DCA - Patna,19771,SHREE GANESH MEDICAL HALL,25.69665905,85.21244345
32186,DCA - Patna,19781,DRUG CENTRE,25.6981727,85.21449275
32186,DCA - Patna,19784,MAA TARA MEDICAL HALL,25.6934698,85.2052932
32186,DCA - Patna,19805,SHIV SHANKAR MEDICAL HALL,25.5922752,85.1208117
32186,DCA - Patna,19806,APPLE MEDICAL,25.57540165,85.1418407
32186,DCA - Patna,19807,MAHAVIR MEDICO,25.58248955,85.14158315
32186,DCA - Patna,19808,MEDI-LIFE MART,25.6325247,85.0913796
32186,DCA - Patna,19809,MANOJ MEDICAL HALL,25.3943211,82.5601685
32186,DCA - Patna,19810,MEDI-LIFE MART,25.632514,85.0913825
32186,DCA - Patna,19811,RAJ NIRMAL MEDICINE,25.5905178,85.133242
32186,DCA - Patna,19814,ANIL MEDICO,25.5930296,85.1214968
32186,DCA - Patna,19815,USHA MEDICAL HALL,0,0
32186,DCA - Patna,19819,DEVKI MEDICAL AGENCY,25.58324645,85.0833605
32186,DCA - Patna,19820,NEW RINKU MEDICAL HALL,25.58265735,85.08945635
32186,DCA - Patna,19823,ANURADHA MEDICALS,0,0
32186,DCA - Patna,19824,USHA MEDICORNER,25.5839505,85.0964294
32186,DCA - Patna,19825,AMBA MEDICAL HALL,25.58068805,85.0750943
32186,DCA - Patna,19826,VIKASH MEDICAL,25.5736977,85.1532299
32186,DCA - Patna,19828,MANI MEDICO,25.6008529,85.1420676
32186,DCA - Patna,19829,RISHAV MEDICO,0,0
32186,DCA - Patna,19831,PATLIPUTRA MEDICAL HALL,25.63119825,85.0963799
32186,DCA - Patna,19835,SAMEER  PHARMA,0,0
32186,DCA - Patna,19839,NEW UDAY SHANKER MEDICAL HALL,25.6135323,85.148081
32186,DCA - Patna,19844,SHREE GANPATI MEDICO,25.5783368,85.0604882
32186,DCA - Patna,19847,RISHIKA MEDICO,25.6324382,85.0906062
32186,DCA - Patna,19851,ANSHU MEDICINE CENTER,25.5783669,85.0606734
32186,DCA - Patna,19852,ADVANCE MEDICAL,25.5782718,85.0726125
32186,DCA - Patna,19853,ANMOL AUSHADHI,25.629597,85.1005685
32186,DCA - Patna,19854,ANAND MEDICO,25.64113603,85.0838493
32186,DCA - Patna,19856,USHA MEDICO,25.59306055,85.12131575
32186,DCA - Patna,19857,SRI SANKER MEDICO,25.5842611,85.09429335
32186,DCA - Patna,19859,CHANDRA MEDICO,25.6386458,85.08973855
32186,DCA - Patna,19860,GENERAL MEDICAL,25.6335835,85.0004417
32186,DCA - Patna,19861,GAURAV  MEDICO,25.578671,85.0781199
32186,DCA - Patna,19863,ASHA MEDICAL HALL,25.5786505,85.0735776
32186,DCA - Patna,19864,GLOBE MEDICAL HALL,25.6130032,85.13428545
32186,DCA - Patna,19866,IBRAHIM PHARMA,25.5780516,85.0685915
32186,DCA - Patna,19867,SURBHI MEDICAL HALL,25.57001735,85.0494053
32186,DCA - Patna,19868,HEMA MEDICO,25.6134761,85.1870532
32186,DCA - Patna,19869,AMAR JOYTI MEDICAL HALL,25.56460985,85.0416329
32186,DCA - Patna,19870,KALYAN PHARMA,25.578647,85.0712359
32186,DCA - Patna,19873,PURNEA  MEDICAL,25.5645354,85.0413082
32186,DCA - Patna,19876,KESHRI MEDICAL STORE,0,0
32186,DCA - Patna,19877,MEDI LIFE MEDICO,25.6135789,85.162565
32186,DCA - Patna,19878,BHOJPUR MEDICAL HALL,0,0
32186,DCA - Patna,19879,RAHUL MEDICO,0,0
32186,DCA - Patna,19881,ANIL MEDICAL HALL,0,0
32186,DCA - Patna,19882,RANJEET MEDICAL HALL,0,0
32186,DCA - Patna,19885,SHIVAM MEDICAL,25.63365125,85.090607
32186,DCA - Patna,19886,NEHA MEDICAL HALL,0,0
32186,DCA - Patna,19887,DEEPAK  MEDICAL HALL,12.8218938,42.53091385
32186,DCA - Patna,19889,ROSE MEDICAL HALL,0,0
32186,DCA - Patna,19890,NEW VIKASH  MEDICAL HALL,25.63755,85.0840045
32186,DCA - Patna,19891,CHANCHAL MEDICAL HALL,25.6395543,85.0838749
32186,DCA - Patna,19892,DAWAI DAWAI,25.6378914,85.0917976
32186,DCA - Patna,19895,MANGLAM PHARMA,25.5652848,85.0417465
32186,DCA - Patna,19897,SINHA & SINHA  MEDICO,25.6352502,85.08388165
32186,DCA - Patna,19899,SONY MEDICAL,25.3731501,82.6271151
32186,DCA - Patna,19900,ANAND MEDICALS,25.6011259,85.1530015
32186,DCA - Patna,19901,ZIVEN PHARMACEUTICALS,25.62984765,85.16971225
32186,DCA - Patna,19902,PRINCE MEDICANA,0,0
32186,DCA - Patna,19903,DAWA FACTORY,25.5994482,85.1607365
32186,DCA - Patna,19904,MONA MEDICINE,25.5636914,85.0396071
32186,DCA - Patna,19905,NALANDA MEDICINE CENTRE,25.63790833,84.999715
32186,DCA - Patna,19906,MAA TARA MEDICAL HALL,25.6369603,85.09187255
32186,DCA - Patna,19912,SHANKAR MEDICO,25.5914069,85.120402
32186,DCA - Patna,19915,MAMTA  MEDICO,25.5749565,85.16042825
32186,DCA - Patna,19918,RAJ MEDICAL STORE,25.6362618,85.08573833
32186,DCA - Patna,19920,NEW SHREE MAHAVIR MEDICO,25.5820998,85.08723615
32186,DCA - Patna,19923,RAJDHANI MEDICAL,25.5743203,85.04889005
32186,DCA - Patna,19925,KANHA MEDICAL AGENCY,25.57428605,85.1604431
32186,DCA - Patna,19926,MEDFLIX,0,0
32186,DCA - Patna,19927,RAJ MEDICO,25.6338036,85.0838276
32186,DCA - Patna,19929,J.K PHARMA,0,0
32186,DCA - Patna,19930,AMAR VINAYAK MEDICO,25.6139636,85.1897908
32186,DCA - Patna,19931,LIFE MEDICO,25.59563165,85.0840178
32186,DCA - Patna,19932,SWARAJ MEDICANA,0,0
32186,DCA - Patna,19933,ISFY MED LLP,25.5856908,85.0969587
32186,DCA - Patna,19936,PUJA PHARMA,25.59130735,85.0939674
32186,DCA - Patna,19937,HARI OM MEDICAL HALL,0,0
32186,DCA - Patna,19947,BAIDNATH MEDICO,25.6135664,85.1483532
32186,DCA - Patna,19949,SHRI RAM MEDICO,25.58397335,85.1332323
32186,DCA - Patna,19950,NAVRUP PHARMA,0,0
32186,DCA - Patna,19951,DEEPA MEDICAL HALL,0,0
32186,DCA - Patna,19959,MAHA SHAKTI MEDICAL HALL,25.6004061,85.21350805
32186,DCA - Patna,19960,MAA TARA MEDICAL HALL,25.6065146,85.1871226
32186,DCA - Patna,19962,JEEVAN MEDICINE,25.6378458,85.087342
32186,DCA - Patna,19963,SHIV SHAKTI MEDICAL HALL,25.5783655,85.0493429
32186,DCA - Patna,19965,USHA  MEDICAL HALL,25.57609295,85.15314555
32186,DCA - Patna,19967,IMRAN MEDICAL HALL,25.61293915,85.18745715
32186,DCA - Patna,19968,PUJA MEDICAL HALL,25.6126099,85.1474088
32186,DCA - Patna,19970,A.S MEDICO,25.6129662,85.1923181
32186,DCA - Patna,19973,SHANKAR MEDICAL HALL,25.5999742,85.14968478
32186,DCA - Patna,19974,SHREE SHAKAR MEDICO,25.5795248,85.0811537
32186,DCA - Patna,19975,JULI  MEDICAL HALL,25.59676655,85.1289634
32186,DCA - Patna,19976,SHREE MAA MEDICAL STORE,25.6135484,85.14783805
32186,DCA - Patna,19977,BHARAT MEDICO,25.6015303,85.2131471
32186,DCA - Patna,19978,SHIVAANSH MEDICAL,25.6006637,85.1604125
32186,DCA - Patna,19983,M/S SINHA MEDICO,25.625519,85.09496395
32186,DCA - Patna,19987,NEW AKASH MEDICAL HALL,25.63702275,85.1008424
32186,DCA - Patna,19989,PATLIPUTRA MEDICO,25.6335835,85.0004417
32186,DCA - Patna,19991,NEW SHOBHA MEDICO,25.63602,85.0838469
32186,DCA - Patna,19993,HEALTH HUB PHARMA,0,0
32186,DCA - Patna,19996,SAI BABA MEDICAL HALL,25.5646322,85.0415045
32186,DCA - Patna,19997,S.R MEDICO,0,0
32186,DCA - Patna,19998,JAI MAHAVEER MEDICAL HALL,25.5767434,85.1416893
32186,DCA - Patna,19999,MANISH MEDICAL HALL,25.64648415,85.09824585
32186,DCA - Patna,20000,BHAGWATI MEDICAL HALL,0,0
32186,DCA - Patna,20002,NEW HARSH MEDICAL,25.5732658,85.1619218
32186,DCA - Patna,20004,PRITI MEDICAL HALL,0,0
32186,DCA - Patna,20006,DYAL MEDICO,0,0
32186,DCA - Patna,20012,AKANKSHA MEDICO,25.6135276,85.1478526
32186,DCA - Patna,20015,MADINA MEDICAL HALL,0,0
32186,DCA - Patna,20016,VIKASH MEDICAL HALL,25.6007159,85.1529967
32186,DCA - Patna,20018,ANITA MEDICAL HALL,25.5820258,85.127643
32186,DCA - Patna,20019,PHARMA CARE,25.600093,85.15992695
32186,DCA - Patna,20020,AMRIT MEDICO,25.600917,85.20995565
32186,DCA - Patna,20021,MAA VAISANO MEDICAL,25.5807223,85.1417495
32186,DCA - Patna,20022,NIRAV MEDICAL HALL,25.6464561,85.0838863
32186,DCA - Patna,20024,BAWLI MEDICAL HALL,25.61034525,85.1888569
32186,DCA - Patna,20025,NARAYAN MEDICO,25.6224622,85.1411449
32186,DCA - Patna,20027,DEEPAK MEDICAL HALL,25.6013422,85.1999782
32186,DCA - Patna,20029,GREEN MEDICAL HALL,25.6159034,85.1816539
32186,DCA - Patna,20031,M/S RAJESH MEDICAL STORE,25.6135461,85.1478363
32186,DCA - Patna,20032,JAISWAL MEDICAL HALL,25.6003242,85.21026155
32186,DCA - Patna,20038,MAA SHANTI MEDICAL HALL,25.6131755,85.1474043
32186,DCA - Patna,20040,UNIQUE MEDICO,25.6153431,85.1162368
32186,DCA - Patna,20043,SHARMA MEDICAL,25.61269715,85.14243755
32186,DCA - Patna,20044,ALOK MEDICAL,25.5954387,85.1420735
32186,DCA - Patna,20045,SHAKUNTLA MEDICARE,25.6464372,85.0861627
32186,DCA - Patna,20046,GYATRI MEDICAL HALL,25.6124419,85.1405738
32186,DCA - Patna,20047,SUNITA MEDICAL HALL,25.61280025,85.1389771
32186,DCA - Patna,20049,MEERA MEDICAL HALL,25.6415874,85.0547895
32186,DCA - Patna,20050,MISHI MEDICAL STORE,25.5825157,85.1417317
32186,DCA - Patna,20053,PHARMA  PLUS,25.6321187,85.09260435
32186,DCA - Patna,20055,NEW JYOTI MEDICAL HALL,25.6026795,85.1418743
32186,DCA - Patna,20056,NUTAN MEDICO,25.69493987,85.13869133
32186,DCA - Patna,20057,MAHAVIR MEDICAL HALL,25.61628955,85.1334779
32186,DCA - Patna,20063,DURGA MEDICAL HALL,25.5998632,85.15105555
32186,DCA - Patna,20064,MEDICINE CENTRE,25.64798375,85.18224445
32186,DCA - Patna,20066,SWETA MEDICAL HALL,25.6012916,85.1380617
