n_distributor_id,dist_name,tagdt,dispatch_dtime,first_cutoff,second_cutoff,cutoff,acno,c_name,amount
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,10746,JAIN MEDICOS,567.75
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11370,MEDIPLUS CART,1604.19
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,12156,M N MEDICOSE(ROHINI),2894.22
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11594,SHRI BALA JI MEDICOS,1267.7
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11504,SURAJ MEDICARE,147.46
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11354,AKASH MEDICOS,6842.66
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,9500,SHRI RAM MEDICOS(ROHINI),2736.68
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11943,AASHIRWAD PHARMACY/SHAHBAD DAIRY,1746.03
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,9502,SIRI KESHAV MEDICOS(ROHINI),590.34
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,6585,HARI OM MEDICOS (ROHINI 9),711.47
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,9579,CRECER HEALTHCARE LLP(ROHINI),719.05
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,15603,J.K TRADING CO.,111.26
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,14867,NEHA MEDICOS,2104.27
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,15894,S.T.MEDICOS,522.09
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11475,VASHIST MEDICARE,2516.05
70,Mayapuri,2022-07-29,2022-07-29 11:47:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,13700,BHAVYA MEDICOS & COSMETICS,660.99
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11623,B.S. MEDICOS,916.69
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11459,THE NEW DHEERAJ MEDICOS,2522.22
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11452,CHEMIST SHOP(BURARI),2678.0
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11687,OM PHARMACY (BURARI),2078.94
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,14315,HEALTHBUDDY ADAM PHARMACY,2709.81
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,13058,THE PHARMACY(BURARI),1339.83
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,14839,PAL MEDICOS,195.57
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,14104,DELHI NCR PHARMACY,1376.75
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,13247,AKASH PHARMACY,1233.59
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,15078,MADINA MEDICARE,1948.94
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11652,MAA KATYANI MEDICOS,2481.56
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,14603,SONU MEDICAL STORE,206.74
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,14525,GRACEPLUS HEALTHCARE PVT LTD,508.21
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11691,GLOBAL PHARMACY,1988.87
70,Mayapuri,2022-07-29,2022-07-29 11:48:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,13456,JIYA MEDICOS,620.93
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,14024,ANAYA MEDICOS,839.69
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,12895,DAVAI BAZAR,717.45
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,9650,HARI OMMEDICOS (ROHINI 7),1651.89
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11741,JIVAN MEDICAL STORE,2944.99
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11257,GARG MEDICAL STORE (BUDH VIHAR),992.52
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,14059,ANKUR G MEDICAL STORE,1035.58
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11280,GOYAL MEDICOS (KRISHAN VIHAR),1810.1
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11744,RAJESH MEDICAL STORE,1110.7
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,9606,DHINGRA DISTRUBUTORS(ROHINI),3042.56
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,15400,SAVERA MEDICOS,611.97
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,13192,PRADHAN MANTRI BHARTIYA JANAUSHADHI KENDRA,1184.47
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11215,GANPATI MEDICOS (ROHINI),266.77
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11690,RAJ MEDICOS,801.2
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11472,BALAJI MEDICOS (RITHALA),8346.18
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,13865,DAILY CARE PHARMACY,744.81
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,9676,AMAN MEDICOS (ROHINI),1243.79
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,9479,SHIV SHAKTI MEDICOS(ROHINI),3711.32
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11034,SHIVAM ENTERPRISES (ROHINI),1019.38
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11849,GULSHAN MEDICOS/ MANGOLPURI,817.28
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11426,LUCKY MEDICOS (BUDH VIHAR),2027.01
70,Mayapuri,2022-07-29,2022-07-29 11:49:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11751,OM MEDICAL STORE,129.02
70,Mayapuri,2022-07-29,2022-07-29 11:50:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,15281,PRADHAN MANTRI BHARTIYA JANAUSHADHI KENDRA,300.94
70,Mayapuri,2022-07-29,2022-07-29 11:50:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,15912,SHYAM PHARMA,556.32
70,Mayapuri,2022-07-29,2022-07-29 11:50:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,9472,MITTAL PHARMACY (ROHINI),662.09
70,Mayapuri,2022-07-29,2022-07-29 11:50:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,15748,NETFLIX PHARMACY,2492.03
70,Mayapuri,2022-07-29,2022-07-29 11:50:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11264,THAKUR MEDICOS (POOTH KALAN),3500.74
70,Mayapuri,2022-07-29,2022-07-29 11:50:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11272,PRINCE PHARMACY,561.75
70,Mayapuri,2022-07-29,2022-07-29 11:50:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,12060,RISHABH PHARMACY/SEC-25 ROHINI,3255.67
70,Mayapuri,2022-07-29,2022-07-29 11:50:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,12115,DAWA BAZAR,455.24
70,Mayapuri,2022-07-29,2022-07-29 11:50:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,15298,PARDHAN MANTRI BHARTIYA JANAUSHADHI KENDRA,2062.62
70,Mayapuri,2022-07-29,2022-07-29 11:50:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11325,SHIVA JI MEDICOS,3212.57
70,Mayapuri,2022-07-29,2022-07-29 11:55:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11302,DEVI MEDICARE,995.34
70,Mayapuri,2022-07-29,2022-07-29 11:55:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11478,S.S MEDICOS,919.1
70,Mayapuri,2022-07-29,2022-07-29 11:55:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11176,M L NIRANKARI MEDICOS,2311.97
70,Mayapuri,2022-07-29,2022-07-29 11:55:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11178,AGGARWAL MEDIWAYS (JAHANGIR PURI),212.54
70,Mayapuri,2022-07-29,2022-07-29 11:55:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11174,B MOHAN MEDICOS (JAHANGIR PURI),443.78
70,Mayapuri,2022-07-29,2022-07-29 11:56:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,11073,SHARMA MEDICOS ( TRI NAGAR),2169.4
70,Mayapuri,2022-07-29,2022-07-29 11:56:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,8680,SHREE PHARMA,712.5
70,Mayapuri,2022-07-29,2022-07-29 11:56:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,12975,REAL CARE PHARMACY,2828.73
70,Mayapuri,2022-07-29,2022-07-29 11:56:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,9557,SHIV MEDICOS(ASHOK VIHAR),193.22
70,Mayapuri,2022-07-29,2022-07-29 11:56:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,10359,DR S.K. AGGARWAL,3183.12
70,Mayapuri,2022-07-29,2022-07-29 11:56:00,2022-07-29 12:00:00,2022-07-29 16:30:00,F,15378,UNITED CHEMIST,1214.63
70,Mayapuri,2022-07-29,2022-07-29 12:01:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11928,SHIV MEDICOS/DAULATPUR,356.75
70,Mayapuri,2022-07-29,2022-07-29 12:01:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11218,LITTLE PHARMACY,2231.32
70,Mayapuri,2022-07-29,2022-07-29 12:01:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,10562,YASH MEDICOS (PITAMPURA),831.87
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,14609,HEALTHMART PHARMACY,9483.32
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11475,VASHIST MEDICARE,3172.72
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,14569,PRADHAN MANTRI BHARTIYA JANAUSDHI KENDRA,4425.28
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,10971,SHRI MAHAVIR RAJ PHARMA,1163.75
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15843,MEDICARE PHARMACY,705.26
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,9551,A B MEDICOS(ROHINI),1815.64
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12054,J S M PHARMACY/BADLI,2553.03
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11251,KHURANA PHARMACY,1116.89
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15903,RAO MEDICOS,147.45
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,9552,KWALTY CHEMIST(ROHINI),4389.39
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15816,SATGURU CHEMIST STORE,564.96
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12031,SHRI RAM MEDICOS/SAMAYPUR,2585.76
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12403,L.G. MEDICAL STORE,366.4
70,Mayapuri,2022-07-29,2022-07-29 12:02:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11418,C D MEDICOS,375.25
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11353,SHARMA CHEMIST,971.62
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,9610,CHATURBHUJ CHEMIST(ROHINI),996.73
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,10031,MEDI PLUS PHARMA (ROHINI),239.48
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,9516,M PLUS HEALTHCARE(ROHINI),5810.74
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,10113,RAM CHEMIST/ (GTB NAGAR),3561.27
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12790,NITSA ADVISORS,966.31
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,13444,PARSHAVA CHEMISTS,4230.67
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11639,ONENESS PHARMACY,1141.37
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11391,AMIT MEDICARE,6289.53
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12106,SHRIM INTERNATIONAL PVT.LTD.,19787.43
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,9609,SWASTIK MEDICARE(ROHINI),955.43
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12447,SHRI NATHJI JAN SEVA PHARMACY,935.19
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15484,JANSEVA CHEMIST,375.25
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,10933,SUPREME CHEMIST,3202.89
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11861,SHIVA MEDICOS/ SEC-1 ROHINI,531.75
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,10741,AVYA MEDICOS,938.27
70,Mayapuri,2022-07-29,2022-07-29 12:03:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,14081,NEELAKANTH MEDICOS,1714.38
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,13422,CASH SAVER CHEMIST,484.63
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,13715,PURVANCHAL DAWA BAZAR,1642.19
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12378,KRISHNA MEDICOS,1186.41
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15269,GUPTA MEDICOS,1360.11
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15474,PRADEEP MEDICAL STORE,1823.46
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,13619,LAKSHMI MEDICOS,550.88
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15709,K.P PHARMACY,815.55
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12373,SRI KRISHNA MEDICOS,1979.28
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,14146,RADHEY KRISHNA MEDICOS,91.29
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12446,RUDRAKSH MEDICOS,615.26
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11644,SRI BALA JI MEDICOS,1106.27
70,Mayapuri,2022-07-29,2022-07-29 12:04:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15270,SILVER LINING PHARMACY,2125.23
70,Mayapuri,2022-07-29,2022-07-29 12:06:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12479,THREPSI SOLUTIONS PVT. LTD (JIT),63466.83
70,Mayapuri,2022-07-29,2022-07-29 12:07:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15800,LIFE PHARMACY,965.98
70,Mayapuri,2022-07-29,2022-07-29 12:07:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,9594,LINE PHARMACY (PITAMPURA),3560.54
70,Mayapuri,2022-07-29,2022-07-29 12:07:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11959,HINDUSTAN MEDICOS/SRI NAGAR,1751.51
70,Mayapuri,2022-07-29,2022-07-29 12:07:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11115,HEALTHY MEDICOS,2511.65
70,Mayapuri,2022-07-29,2022-07-29 12:07:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,10515,ARIHANT MEDICOS (PITAMPURA),524.57
70,Mayapuri,2022-07-29,2022-07-29 12:10:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15623,M R MEDICOSE,170.42
70,Mayapuri,2022-07-29,2022-07-29 12:10:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15442,OMNICARE PHARMACY,755.75
70,Mayapuri,2022-07-29,2022-07-29 12:10:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,14383,STAR HEALTH PHARMACY,3674.86
70,Mayapuri,2022-07-29,2022-07-29 12:10:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,14410,AVKEERAT MEDICOS,618.08
70,Mayapuri,2022-07-29,2022-07-29 12:10:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,11919,KASHISH MEDICOS/MOTI BAGH,1711.58
70,Mayapuri,2022-07-29,2022-07-29 12:10:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,14252,KRISHNA MEDICAL STORE,4643.12
70,Mayapuri,2022-07-29,2022-07-29 12:10:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15101,OWAIS PHARMACY,830.66
70,Mayapuri,2022-07-29,2022-07-29 12:10:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12404,NATH MEDICAL STORE,547.9
70,Mayapuri,2022-07-29,2022-07-29 12:25:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,13715,PURVANCHAL DAWA BAZAR,1604.92
70,Mayapuri,2022-07-29,2022-07-29 12:41:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,9581,FIT PULSE HEALTHCARE PVT LTD (PITAMPURA),1685.11
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,6625,KALYANI MEDICOS/RAJOURI,5820.04
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,10013,GUPTA MEDICAL HALL,1088.99
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,9145,EPADA MEDICOS,4081.38
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,6447,ASHOKA MEDICOS ( NEW),2081.65
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,7078,SUNNY MEDICOS ( R GDN ),2328.88
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,15975,DELHI MEDICOS,1699.43
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,6595,J B D MEDICOS,637.0
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,6575,GRACE MEDICOS,3021.81
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,7341,STANDARD MEDICOS (S.NAGAR),1603.75
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,6655,KRISHNA MEDICOS (H.NAGAR),6119.82
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,6552,GANDHI MEDICOS,918.56
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,6500,CHAWLA MEDICOS ( SUBHASH NAGAR,1132.25
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,13030,PRADHAN MANTRI BHARTIYA JANAUSHADHI KENDRA,1853.58
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,7312,SHIV MEDICOS/SUBHAS NGR,1389.95
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,7296,SETH SONS * RT,1521.53
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,10028,BALAJI MEDICOS,8298.96
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,13364,VOHRA MEDICOS AND COMPANY,1059.31
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12578,VOHRA PHARMACY,1120.43
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,12021,OPTIMUS LIFECARE SOLUTIONS/HARI NAGAR,1403.62
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,6670,LIFE LINE PHARM/RAJOURI G,4988.4
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,7254,RAJOURI MEDICOS,5182.6
70,Mayapuri,2022-07-29,2022-07-29 13:09:00,2022-07-29 12:00:00,2022-07-29 16:30:00,S,7157,MAI KAMLI WALI CHEMIST,2747.72
