unit_name,month,Present Head Count--Admin--ADMIN,Present Head Count--Admin--Admin,Present Head Count--Admin--Driver,Present Head Count--Admin--HOUSEKEEPING,Present Head Count--Admin--Housekeeping,Present Head Count--Admin--Maintenance,Present Head Count--Admin--Security,Present Head Count--Admin--Support,Present Head Count--Audit & Refilling--Audit,Present Head Count--Audit & Refilling--Audit & Refilling,Present Head Count--Audit & Refilling--Lead,Present Head Count--Audit & Refilling--Refilling,Present Head Count--CHECKING--Support,Present Head Count--Checking--Checking & Packing,Present Head Count--Checking--Checking & packing,Present Head Count--Checking--Lead,Present Head Count--Checking--Modification,Present Head Count--Checking--Support,Present Head Count--Data Analyst--Data Analyst,Present Head Count--Data Analyst--Data analyst,Present Head Count--Data analyst--Data Analyst,Present Head Count--Data analyst--Data analyst,Present Head Count--Delivery--Delivery,Present Head Count--Delivery--Delivery Boy,Present Head Count--Delivery--Delivery Supervisor,Present Head Count--Delivery--Delivery boy,Present Head Count--Dispatch--Lead,Present Head Count--Dispatch--Sorting,Present Head Count--Dispatch--Support,Present Head Count--Dispatch--System Operator,Present Head Count--Dispatch--System operator,Present Head Count--Dispatch--lead,Present Head Count--Expiry--Expiry,Present Head Count--Expiry--Lead,Present Head Count--Expiry--lead,Present Head Count--Finance & Accounts--Finance & Accounts,Present Head Count--Finance & Accounts--Lead,Present Head Count--Finance & Accounts--Payeables,Present Head Count--Finance & Accounts--RECEIVABLES,Present Head Count--Finance & Accounts--Receivable,Present Head Count--Finance & Accounts--Receivables,Present Head Count--Finance & Accounts--Support,Present Head Count--Finance & Accounts--receivables,Present Head Count--HR--HR,Present Head Count--IT --IT ,Present Head Count--IT--IT,Present Head Count--Inward--Gatepass Entry,Present Head Count--Inward--Godown To Store,Present Head Count--Inward--Godown to Store,Present Head Count--Inward--Godown to store,Present Head Count--Inward--Inward Checking,Present Head Count--Inward--Inward checking,Present Head Count--Inward--Lead,Present Head Count--Inward--Loader,Present Head Count--Inward--Overall,Present Head Count--Inward--PURCHASE ENTRY,Present Head Count--Inward--Purchase Entry,Present Head Count--Inward--Purchase entry,Present Head Count--Inward--System Operater,Present Head Count--Inward--gatepass entry,Present Head Count--Inward--lead,Present Head Count--Inward--purchase entry,Present Head Count--Overall Non - Ops--Lead,Present Head Count--Overall Operation--Lead,Present Head Count--Overall Operation--MIS,Present Head Count--Overall Operation--Support,Present Head Count--Overall Operation--lead,Present Head Count--Overall Operation--support,Present Head Count--PURCHASE--Lead,Present Head Count--Purchase--Lead,Present Head Count--Purchase--Purchase Entry,Present Head Count--Purchase--Support,Present Head Count--Purchase--lead,Present Head Count--Purchase--support,Present Head Count--SALES--Sales Executive,Present Head Count--Sales Return--Sale return,Present Head Count--Sales Return--Sales Return,Present Head Count--Sales--BD,Present Head Count--Sales--BD Special,Present Head Count--Sales--BD Vaccines,Present Head Count--Sales--COLLECTION,Present Head Count--Sales--Call Center,Present Head Count--Sales--Call Center ,Present Head Count--Sales--Call Centre,Present Head Count--Sales--Call centre,Present Head Count--Sales--City Head,Present Head Count--Sales--Collection,Present Head Count--Sales--Collection ,Present Head Count--Sales--Lead,Present Head Count--Sales--Sales Executive,Present Head Count--Sales--Sales executive,Present Head Count--Sales--executive,Present Head Count--Sales--lead,Present Head Count--Sales--sales executive,Present Head Count--Store--CHALLAN PRINTING,Present Head Count--Store--Challan Printing,Present Head Count--Store--Lead,Present Head Count--Store--Modification,Present Head Count--Store--PICKING,Present Head Count--Store--Picking,Present Head Count--Store--Support,Present Head Count--Store--lead,Present Head Count--Store--picking,Present Head Count--store--Modification,Present Head Count--store--Support
Aurangabad,2022-06-01,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.6166666666666667,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,8.966666666666667,,,,,,3.85,,,,,,,,,,,,1.0,,,,2.566666666666667,,,,,
Aurangabad,2022-07-01,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,0.7096774193548387,,,,,,,,,,,,,,,,,,,,,2.967741935483871,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,10.612903225806452,,,,,,4.0,,,,,,,,,,,,1.0,,,,2.903225806451613,,,,,
Aurangabad,2022-08-01,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.6774193548387095,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,11.193548387096774,,,,,,3.693548387096774,,,,,,,,,,,,1.0,,,,3.0,,,,,
Aurangabad,2022-09-01,,,,,1.0,,,,,,,1.3333333333333333,,0.95,,,0.8,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.8166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,,,,,,1.1666666666666667,,,,,,,,,,,,1.0,,,,2.966666666666667,,,,,
Aurangabad,2022-10-01,,,,,1.0,,,,,,,1.0,,3.064516129032258,,,1.0,,,,,,,,,,,1.032258064516129,,,,,,,,,,,,,,,,,,,,,2.5161290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.32258064516129,,,,,,0.9032258064516129,,,,,,,,,,,,1.0,,,,3.7096774193548385,,,,,
Aurangabad,2022-11-01,,,,,0.8333333333333334,,,,,,,0.9666666666666667,,2.9,,,0.9333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.6333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666666666666667,8.966666666666667,,,,,,1.0,,,,,,,0.8333333333333334,,,,,1.0,,,,3.75,,,,,
Aurangabad,2022-12-01,,,,,0.9354838709677419,,,,,,,1.0,,3.0,,,1.064516129032258,,,,,,,,,,,1.032258064516129,,,,,,,,,,,,,,,,,,,,,3.161290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.935483870967742,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,2.806451612903226,,,,,
Aushad,2022-04-01,,,,,1.0,,,,,,,,,7.0,,,,,,,,,,5.0,,,,5.0,,,,,,,,7.0,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,19.0,,,,,,,1.0,,,23.0,,,,,
Aushad,2022-05-01,,,,,1.0,,,,,,,,,6.0,,,,,,,,,,4.0,,,,5.0,,,,,,,,6.0,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,19.0,,,,,,,1.0,,,24.0,,,,,
Aushad,2022-06-01,,,,,0.6666666666666666,,,,,,,,,2.6,,,,,,,,,,2.466666666666667,,,0.8333333333333334,3.9333333333333336,,,,,,,,3.8,0.8,0.7,,,0.8666666666666667,,,,,,,,,,,,,,,,1.5666666666666669,,,,,,,2.466666666666667,,,,,,,,1.6666666666666667,,,,,,14.366666666666667,,,,,,3.3000000000000003,,,,,0.8666666666666667,,,,,,,,0.8666666666666667,,,20.066666666666666,,,,,
Aushad,2022-07-01,,,,,0.7096774193548387,,,,,,,,,2.4516129032258065,,,,,,,,,,4.306451612903226,,,0.8064516129032258,3.806451612903226,,,,,,,,3.096774193548387,0.8064516129032258,0.8064516129032258,,,0.8387096774193549,,,,,,,,,,,,,,,,1.5806451612903225,,,,,,,2.3870967741935485,,,,,,,,1.4516129032258065,,,,,,12.983870967741936,,,,,,3.032258064516129,,,,,1.6774193548387097,,,,,,,,0.8387096774193549,,,20.870967741935484,,,,,
Aushad,2022-08-01,,,,,0.7419354838709677,,,,,,,,,1.6774193548387095,,,,,,,,,,3.967741935483871,,,0.8709677419354839,4.17741935483871,,,,,,,,3.209677419354839,0.8709677419354839,0.8387096774193549,,,0.8709677419354839,,,,,,,,,,,,,,,,1.6451612903225805,,,,,,,2.5161290322580645,,,,,,,,1.5483870967741935,,,,,,13.467741935483872,,,,,,3.225806451612903,,,,,1.7419354838709677,,,,,,,,0.8709677419354839,,,23.419354838709676,,,,,
Balasore,2022-04-01,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.733333333333333,,,,,,,,,,,,,,,
Balasore,2022-05-01,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.741935483870968,,,,,,,,,,,,,,,
Balasore,2022-06-01,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.866666666666666,,,,,,,,,,,,,,,
Balasore,2022-07-01,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,
Balasore,2022-08-01,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,
Balasore,2022-09-01,,2.0,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,
Balasore,2022-10-01,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,
Balasore,2022-11-01,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,
Belgam,2022-04-01,,,,,0.7000599422374802,,,,,,,,,2.1166666666666667,,,,,,,,,,6.033333333333333,,,,1.4,,,,,,,,0.9166666666666666,,,,,0.9334232466895537,,,0.9166666666666666,,,,,,,,,,0.7666666666666667,,,0.7,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,4.533333333333333,,,,,,10.833333333333334,,,,,,0.8,,,,6.916666666666666,,,,,
Belgam,2022-05-01,,,,,0.677477363455626,,,,,,,,,2.1937514172559816,,,,,,,,,,6.2586446022981965,,,,1.467886957026162,,,,,,,,0.9354838709677419,,,,,0.951699916151181,,,0.8064516129032258,,,,,,,,,,0.733943478513081,,,0.6815168725972568,,,,,,,0.9354838709677419,,1.0,,,,,,,,,,,,,,,,,,4.05687217537587,,,,,,10.25015952369652,,,,,,0.8145886398034036,,,,1.2662595516461264,,,6.6659969308168145,,
Belgam,2022-06-01,,,,,1.0,,,,,,,,,2.8499999999999996,,,,,,,,,,6.583333333333333,,,,2.6333333333333333,,,,,,,,0.85,,,,,1.0,,,1.0,,,,,,,,,,,,,0.9333333333333333,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,5.416666666666666,,,,,,9.9,,,,,,0.85,,,,1.8666666666666667,,,8.883333333333333,,
Belgam,2022-07-01,,,,,0.7576189044809021,,,,,,,,,2.37054800126273,,,,,,,,,,7.666622535850139,,,,1.6041302551926337,,,,,,,,1.0,,,,,0.9975072782331139,,,1.0,,,,,,,1.0,,,,,,0.7562253738498054,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,4.944839761952086,,,,,,12.35530277861275,,,,,,0.858097253563119,,,,10.930313988358899,,,,,
Belgam,2022-08-01,,,,,0.9032258064516129,,,,,,,,,2.9516129032258065,,,,,,,,,,7.290322580645161,,,,1.0,,,,,,,,0.9193548387096774,,,,,0.967741935483871,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,5.5,,,,,,,14.32258064516129,,,,,1.0,,,,11.241935483870968,,,,,
Belgam,2022-09-01,,,,,0.7494686938041524,,,,,,,,,2.3264226168901776,,,,,,,,,,10.634505255527365,,,,0.8308082638637188,,,,,,,,,1.0,,,,0.9970279086625589,,,1.0,,,,,,,,,,1.0,,,0.7478071765132295,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,4.818847408481334,,,,,,,11.486480608916274,,,,,0.8308082638637188,,,,10.71830373323668,,,,,
Belgam,2022-10-01,,,,,0.7494686938041524,,,,,,,,,2.3264226168901776,,,,,,,,,,9.055889815150417,,,,0.8308082638637188,,,,,,,,,1.0,,,,0.9970279086625589,,,1.0,,,,,,,,,,1.0,,,0.7478071765132295,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,4.818847408481334,,,,,,11.486480608916274,,,,,,0.8308082638637188,,,,2.243421529539688,,,7.727075027183763,,
Belgam,2022-11-01,,,,,0.7494686938041524,,,,,,,,,2.3264226168901776,,,,,,,,,,9.886698079014137,,,,0.8308082638637188,,,,,,,,,,,,,0.9970279086625589,,,1.9970279086625589,,,,,,,,,,1.0,,,0.7478071765132295,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,4.818847408481334,,,,,,,12.483508517578834,,,,,0.8308082638637188,,,,1.495614353026459,,,9.30569046756071,,
Bhopal,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1333333333333333,,,,,,,,,,,,,,,,,,2.0,,,,,,9.833333333333334,,,,,,,,,,,,,,,
Bhopal,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1290489095367144,,,,,,,,,,,,,,,,,,1.0,,,,,,9.0,,,,,,,,,,,,,,,
Bhopal,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,10.766666666666666,,,,,,,,,,,,,,,
Bhopal,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9354838709677419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.9354838709677419,,,,,,9.0,,,,,,,,,,,,,,,
Bhopal,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16129032258064516,,,,,,,,,,,,,,,,,,1.0,,,,,,8.096774193548388,,,,,,,,,,,,,,,
Bhopal,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,6.466666666666667,,,,,,,,,,,,,,,
Bhopal,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8387096774193549,,,,,,,,,,,,,,,,,,0.0,,,,,,5.0,,,,,,,,,,,,,,,
Bhopal,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.966666666666667,,,,,,,,,,,,,,
Bhubaneswar,2022-04-01,,2.0,,,,,,,2.033333333333333,,,1.6666666666666667,,4.166666666666667,,,1.1666666666666667,,,,,,,,,,,1.0,,1.0333333333333334,,,,,,,,,,,1.1,,,,,,,,,,3.3333333333333335,,,,,,1.0333333333333334,,,,,,,0.0,,,,,,,,,,,,,0.9666666666666667,1.9666666666666668,,,,,,3.0666666666666664,,,,,,14.033333333333333,,,,,,,,,,9.333333333333334,,,,,
Bhubaneswar,2022-05-01,,2.064516129032258,,,,,,,2.064516129032258,,,1.0,,3.193548387096774,,,1.064516129032258,,,,,,,,,,,1.064516129032258,,1.096774193548387,,,,,,,,,,,1.0,,,,,,,,,,3.161290322580645,,,,,,1.967741935483871,,,,,,,,,,,,,,,,,,,,0.967741935483871,1.903225806451613,,,,,,3.032258064516129,,,,,,11.774193548387096,,,,,,,,,,9.96774193548387,,,,,
Bhubaneswar,2022-06-01,,0.9333333333333333,,,0.9666666666666667,,,,2.1,,,1.0,,3.033333333333333,,,1.0,,,,,,,,,,,1.0333333333333334,,0.9666666666666667,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,0.9333333333333333,0.8666666666666667,,,,,,2.9,,,,,,9.7,,,,,,,,,,9.166666666666668,,,,,
Bhubaneswar,2022-07-01,,2.129032258064516,,,,,,,2.096774193548387,,,2.129032258064516,,3.193548387096774,,,1.129032258064516,,,,,,,,,,,1.064516129032258,,1.064516129032258,,,,,,,,,,,1.032258064516129,,,,,,,,,,3.290322580645161,,,,,,1.064516129032258,,,,,,,,,,,,,,,1.064516129032258,,,,,1.467741935483871,1.6451612903225805,,,,,,3.064516129032258,,,,,,10.048387096774194,,,,,,,,,,9.32258064516129,,,,,
Bhubaneswar,2022-08-01,,2.129032258064516,,,,,,,1.9354838709677418,,,2.129032258064516,,3.290322580645161,,,1.064516129032258,,,,,,,,,,,1.064516129032258,,1.064516129032258,,,,,,,,,,,1.0,,,,,,,,,,3.387096774193548,,,,,,1.064516129032258,,,,,,,,,,,,,,,1.064516129032258,,,,,1.967741935483871,1.967741935483871,,,,,,3.225806451612903,,,,,,0.8709677419354839,9.129032258064516,,,,,,,,,9.548387096774192,,,,,
Bhubaneswar,2022-09-01,,1.0666666666666667,,,,,,,1.1,,,4.433333333333334,,3.2,,,1.0666666666666667,,,,,,,,,,,1.0666666666666667,,1.1333333333333333,,,,,,,,,,,1.1,1.1333333333333333,,,,,,,,,3.3666666666666667,,,,,,1.0333333333333334,,,,,,,,,,,,,,,1.1,,,,,2.1,,,,,,,3.2,,,,,,1.0,10.4,,,,,,,,,6.566666666666666,,,,,
Bhubaneswar,2022-10-01,,1.032258064516129,,,,,,,1.032258064516129,,,3.935483870967742,,3.193548387096774,,,1.129032258064516,,,,,,,,,,,1.096774193548387,,,1.064516129032258,,,,,,,,,,1.032258064516129,1.096774193548387,,,,,,,,,3.354838709677419,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.161290322580645,,,,,,,3.193548387096774,,,,,,10.387096774193548,,,,,,,,,,6.451612903225806,,,,,
Bhubaneswar,2022-11-01,,1.0,,,,,,,1.0,,,4.3,,3.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,3.0,,,,,,1.9666666666666668,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.966666666666667,,,,,,,11.133333333333333,,,,,,,,,5.8,,,,,
Bilaspur,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9333333333333333,,,,,,,,,1.0666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.033333333333333,,,,,,,,,,,,,,,
Bilaspur,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967741935483871,,,,,,,,,0.967741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.129032258064516,,,,,,,,,,,,,,,
Bilaspur,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666666666666667,,,,,,,,,0.9666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.633333333333333,,,,,,,,,,,,,,,
Bilaspur,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967741935483871,,,,,,,,,0.6774193548387096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,
